,Ad_ID,Campaign_Name,Clicks,Impressions,Cost,Leads,Conversions,Conversion Rate,Sale_Amount,Ad_Date,Location,Device,Keyword,ROI,Cost_per_Conversion
1395,A2395,Data Analytics Course,191.0,3485.0,212.43,10.0,7.0,0.04897922998986829,1813.0,2024-11-14,Hyderabad,mobile,analytics for data,7.534576095655039,30.34714285714286
1396,A2396,Data Analytics Course,149.0,5720.0,211.54,14.0,5.0,0.034,1612.0,2024-11-14,Hyderabad,desktop,data analytics course,6.620308215940248,42.308
1397,A2397,Data Analytics Course,183.0,3540.0,222.14,15.0,3.0,0.016,1248.0,2024-11-14,Hyderabad,mobile,learn data analytics,4.618078689114974,74.04666666666667
1398,A2398,Data Analytics Course,198.0,4035.0,215.94,22.0,8.0,0.04897922998986829,1505.0,2024-11-14,Hyderabad,mobile,learn data analytics,5.96952857275169,26.9925
1399,A2399,Data Analytics Course,170.0,3024.0,234.76,11.0,10.0,0.04897922998986829,1941.0,2024-11-14,Hyderabad,mobile,learn data analytics,7.268018401772022,23.476
1400,A2400,Data Analytics Course,174.0,4334.0,186.29,12.0,4.0,0.023,1457.0,2024-11-22,Hyderabad,mobile,analytics for data,6.821139084223523,46.5725
1401,A2401,Data Analytics Course,91.0,4038.0,197.15,23.0,6.0,0.066,1000.0,2024-11-29,Hyderabad,mobile,data analitics online,4.07227998985544,32.858333333333334
1402,A2402,Data Analytics Course,197.0,4347.0,215.2,20.0,6.0,0.04897922998986829,1204.0,2024-11-14,Hyderabad,desktop,online data analytic,4.594795539033457,35.86666666666667
1403,A2403,Data Analytics Course,138.95699356913184,5803.0,203.03,16.0,8.0,0.034,1397.0,2024-11-30,Hyderabad,mobile,analytics for data,5.880756538442594,25.37875
1404,A2404,Data Analytics Course,152.0,4182.0,233.45,19.0,5.0,0.033,1719.0,2024-11-14,Hyderabad,mobile,data analytics course,6.363461126579567,46.69
1405,A2405,Data Analytics Course,189.0,4809.0,225.32,27.0,10.0,0.053,1324.0,2024-11-18,Hyderabad,mobile,analytics for data,4.876087342446299,22.532
1406,A2406,Data Analytics Course,138.95699356913184,5640.0,210.51,13.0,8.0,0.04897922998986829,1536.0,2024-11-14,Hyderabad,desktop,data analytics course,6.296565483824997,26.31375
1407,A2407,Data Analytics Course,159.0,3401.0,222.71,18.0,3.0,0.019,1849.0,2024-11-05,Hyderabad,desktop,data analitics online,7.302276503075748,74.23666666666666
1408,A2408,Data Analytics Course,175.0,5561.0,231.96,20.0,8.0,0.057,1174.0,2024-11-14,Hyderabad,mobile,data analytics course,4.061217451284704,28.995
1409,A2409,Data Analytics Course,175.0,5720.0,243.8,17.0,6.0,0.04897922998986829,1505.0,2024-11-26,Hyderabad,desktop,data analitics online,5.173092698933552,40.63333333333333
1410,A2410,Data Analytics Course,82.0,4898.0,215.11,25.0,8.0,0.098,1776.0,2024-11-14,Hyderabad,tablet,analytics for data,7.256240992980334,26.88875
1411,A2411,Data Analytics Course,146.0,5871.0,218.69,30.0,4.0,0.04897922998986829,1505.0,2024-11-22,Hyderabad,desktop,learn data analytics,5.881887603456948,54.6725
1412,A2412,Data Analytics Course,85.0,5954.0,201.88,18.0,6.0,0.071,1526.0,2024-11-14,Hyderabad,tablet,analytics for data,6.558945908460471,33.64666666666667
1413,A2413,Data Analytics Course,128.0,3487.0,236.19,25.0,6.0,0.047,1961.0,2024-11-14,Hyderabad,tablet,data analytics course,7.30263770693086,39.365
1414,A2414,Data Analytics Course,153.0,3808.0,189.61,19.0,8.0,0.052,1246.0,2024-11-14,Hyderabad,tablet,data analytics course,5.57138336585623,23.70125
1415,A2415,Data Analytics Course,192.0,5720.0,243.11,30.0,9.0,0.04897922998986829,1555.0,2024-11-02,Hyderabad,mobile,online data analytic,5.396281518654106,27.012222222222224
1416,A2416,Data Analytics Course,148.0,4721.0,189.48,26.0,8.0,0.054,1176.0,2024-11-14,Hyderabad,mobile,online data analytic,5.206459784673845,23.685
1417,A2417,Data Analytics Course,153.0,4768.0,214.39,25.0,5.0,0.041,1837.0,2024-11-14,Hyderabad,tablet,data analitics online,7.568496664956389,42.878
1418,A2418,Data Analytics Course,138.95699356913184,5494.0,187.68,23.0,8.0,0.046,1402.0,2024-11-14,Hyderabad,tablet,data analytics course,6.4701619778346116,23.46
1419,A2419,Data Analytics Course,169.0,4523.280832678712,180.58,30.0,7.0,0.049,1661.0,2024-11-26,Hyderabad,mobile,data anaytics training,8.198139328829328,25.79714285714286
1420,A2420,Data Analytics Course,146.0,5173.0,234.26,20.0,7.0,0.048,1089.0,2024-11-28,Hyderabad,mobile,online data analytic,3.648680952787501,33.465714285714284
1421,A2421,Data Analytics Course,81.0,4808.0,189.19,17.0,9.0,0.111,1759.0,2024-11-14,Hyderabad,desktop,online data analytic,8.297531582007505,21.02111111111111
1422,A2422,Data Analytics Course,185.0,4523.280832678712,234.72,18.0,6.0,0.032,1508.0,2024-11-14,Hyderabad,desktop,data analitics online,5.424676209952284,39.12
1423,A2423,Data Analytics Course,90.0,5319.0,208.19,13.0,7.0,0.04897922998986829,1719.0,2024-11-26,Hyderabad,tablet,data anaytics training,7.256880733944954,29.74142857142857
1424,A2424,Data Analytics Course,155.0,4532.0,203.44,19.0,8.0,0.052,1709.0,2024-11-14,Hyderabad,desktop,learn data analytics,7.400511207235549,25.43
1425,A2425,Data Analytics Course,125.0,3458.0,180.49,19.0,3.0,0.04897922998986829,1754.0,2024-11-09,Hyderabad,tablet,data analitics online,8.717989916338855,60.163333333333334
1426,A2426,Data Analytics Course,151.0,5432.0,204.76,18.0,9.0,0.06,1505.0,2024-11-14,Hyderabad,mobile,data anaytics training,6.350068372729049,22.75111111111111
1427,A2427,Data Analytics Course,82.0,3052.0,211.11,12.0,3.0,0.037,1917.0,2024-11-14,Hyderabad,desktop,learn data analytics,8.080574108284779,70.37
1428,A2428,Data Analytics Course,198.0,5718.0,194.37,13.0,8.0,0.04,1118.0,2024-11-16,Hyderabad,tablet,data anaytics training,4.751916448011524,24.29625
1429,A2429,Data Analytics Course,115.0,4762.0,241.63,20.0,8.0,0.058,1555.0,2024-11-14,Hyderabad,desktop,data analytics course,5.4354591731159205,30.20375
1430,A2430,Data Analytics Course,158.0,4953.0,243.07,20.0,8.0,0.051,1955.0,2024-11-04,Hyderabad,tablet,learn data analytics,7.042950590364916,30.38375
1431,A2431,Data Analytics Course,102.0,3784.0,219.45,13.0,9.0,0.045,1967.0,2024-11-14,Hyderabad,desktop,data analytics course,7.963317384370016,24.383333333333333
1432,A2432,Data Analytics Course,93.0,4523.280832678712,192.81,22.0,7.0,0.075,1726.0,2024-11-14,Hyderabad,desktop,learn data analytics,7.951817851771174,27.544285714285714
1433,A2433,Data Analytics Course,198.0,5860.0,185.25,24.0,9.0,0.041,1950.0,2024-11-01,Hyderabad,tablet,data anaytics training,9.526315789473685,20.583333333333332
1434,A2434,Data Analytics Course,174.0,4169.0,189.36,23.0,8.0,0.046,1110.0,2024-11-14,Hyderabad,tablet,data analytics course,4.861850443599493,23.67
1435,A2435,Data Analytics Course,193.0,5831.0,215.57,24.0,5.0,0.04897922998986829,1265.0,2024-11-14,Hyderabad,mobile,online data analytic,4.868163473581667,43.114
1436,A2436,Data Analytics Course,117.0,5269.0,196.1,26.0,6.519002375296912,0.04897922998986829,1096.0,2024-11-14,Hyderabad,desktop,online data analytic,4.588985211626721,30.081289852432135
1437,A2437,Data Analytics Course,147.0,5793.0,240.32,25.0,5.0,0.049,1645.0,2024-11-14,Hyderabad,tablet,data analytics course,5.845039946737684,48.064
1438,A2438,Data Analytics Course,179.0,3338.0,218.33,30.0,7.0,0.039,1505.0,2024-11-14,Hyderabad,desktop,data analitics online,5.893235011221545,31.19
1439,A2439,Data Analytics Course,194.0,4297.0,237.87,22.0,3.0,0.04897922998986829,1739.0,2024-11-14,Hyderabad,desktop,data analytics course,6.310715937276664,79.29
1440,A2440,Data Analytics Course,112.0,3961.0,214.45,13.0,7.0,0.04897922998986829,1594.0,2024-11-14,Hyderabad,desktop,analytics for data,6.432968057822336,30.635714285714283
1441,A2441,Data Analytics Course,88.0,5063.0,195.2,22.0,3.0,0.034,1460.0,2024-11-14,Hyderabad,mobile,analytics for data,6.479508196721311,65.06666666666666
1442,A2442,Data Analytics Course,172.0,5635.0,200.16,21.0,7.0,0.036,1727.0,2024-11-14,Hyderabad,mobile,data analitics online,7.628097521982414,28.594285714285714
1443,A2443,Data Analytics Course,81.0,4404.0,239.62,11.0,4.0,0.035,1814.0,2024-11-21,Hyderabad,mobile,data analytics course,6.570319672815291,59.905
1444,A2444,Data Analytics Course,142.0,4312.0,213.54,21.0,7.0,0.049,1666.0,2024-11-14,Hyderabad,desktop,learn data analytics,6.80181698979114,30.505714285714284
1445,A2445,Data Analytics Course,111.0,3302.0,193.18,30.0,10.0,0.04897922998986829,1783.0,2024-11-14,Hyderabad,mobile,analytics for data,8.229733926907548,19.318
1446,A2446,Data Analytics Course,81.0,3575.0,192.71,27.0,4.0,0.049,1158.0,2024-11-14,Hyderabad,tablet,online data analytic,5.009029111099579,48.1775
1447,A2447,Data Analytics Course,112.0,5055.0,213.36,26.0,5.0,0.058,1959.0,2024-11-14,Hyderabad,desktop,data anaytics training,8.181664791901012,42.672000000000004
1448,A2448,Data Analytics Course,101.0,5415.0,236.41,13.0,10.0,0.039,1832.0,2024-11-14,Hyderabad,tablet,learn data analytics,6.749249185736644,23.641
1449,A2449,Data Analytics Course,166.0,3118.0,212.46,25.0,7.0,0.042,1813.0,2024-11-14,Hyderabad,tablet,online data analytic,7.533370987479996,30.351428571428574
1450,A2450,Data Analytics Course,138.95699356913184,5271.0,215.57,14.0,8.0,0.04897922998986829,1629.0,2024-11-14,Hyderabad,mobile,data analitics online,6.55671011736327,26.94625
1451,A2451,Data Analytics Course,148.0,4523.280832678712,214.26,21.0,8.0,0.04897922998986829,1629.0,2024-11-14,Hyderabad,tablet,data analitics online,6.602912349481938,26.7825
1452,A2452,Data Analytics Course,126.0,5250.0,239.73,30.0,4.0,0.032,1070.0,2024-11-14,Hyderabad,tablet,analytics for data,3.463354607266508,59.9325
1453,A2453,Data Analytics Course,119.0,4405.0,233.66,25.0,3.0,0.039,1407.0,2024-11-14,Hyderabad,desktop,data analytics course,5.0215698022768125,77.88666666666667
1454,A2454,Data Analytics Course,189.0,5060.0,236.54,26.0,7.0,0.043,1877.0,2024-11-10,Hyderabad,mobile,data anaytics training,6.935232941574364,33.79142857142857
1455,A2455,Data Analytics Course,167.0,3296.0,246.85,29.0,8.0,0.048,1723.0,2024-11-14,Hyderabad,desktop,data analitics online,5.979947336439134,30.85625
1456,A2456,Data Analytics Course,198.0,3499.0,209.74,30.0,9.0,0.04,1893.0,2024-11-14,Hyderabad,desktop,data analytics course,8.025460093449032,23.304444444444446
1457,A2457,Data Analytics Course,95.0,3449.0,184.55,10.0,10.0,0.041,1601.0,2024-11-14,Hyderabad,mobile,analytics for data,7.675155784340287,18.455000000000002
1458,A2458,Data Analytics Course,181.0,3738.0,206.61,16.0,9.0,0.05,1868.0,2024-11-14,Hyderabad,mobile,online data analytic,8.041188713034218,22.956666666666667
1459,A2459,Data Analytics Course,105.0,4236.0,180.2,12.0,7.0,0.067,1505.0,2024-11-24,Hyderabad,mobile,learn data analytics,7.351831298557159,25.74285714285714
1460,A2460,Data Analytics Course,178.0,5751.0,205.34,24.0,10.0,0.04897922998986829,1903.0,2024-11-14,Hyderabad,desktop,data analytics course,8.267556248173761,20.534
1461,A2461,Data Analytics Course,127.0,5050.0,184.77,28.0,9.0,0.071,1906.0,2024-11-14,Hyderabad,desktop,data analitics online,9.315527412458732,20.53
1462,A2462,Data Analytics Course,198.0,4773.0,202.54,17.0,10.0,0.04897922998986829,1082.0,2024-11-19,Hyderabad,mobile,data analitics online,4.34215463612126,20.253999999999998
1463,A2463,Data Analytics Course,86.0,5652.0,249.13,25.0,7.0,0.081,1981.0,2024-11-14,Hyderabad,mobile,data anaytics training,6.951671817926384,35.589999999999996
1464,A2464,Data Analytics Course,138.95699356913184,5085.0,182.42,11.0,7.0,0.04897922998986829,1109.0,2024-11-14,Hyderabad,desktop,online data analytic,5.079377261265213,26.06
1465,A2465,Data Analytics Course,191.0,5070.0,247.41,12.0,4.0,0.04897922998986829,1266.0,2024-11-14,Hyderabad,mobile,analytics for data,4.117012246877652,61.8525
1466,A2466,Data Analytics Course,139.0,5879.0,197.9,24.0,4.0,0.029,1476.0,2024-11-05,Hyderabad,mobile,data analytics course,6.4583122789287515,49.475
1467,A2467,Data Analytics Course,197.0,3620.0,235.19,18.0,7.0,0.036,1740.0,2024-11-14,Hyderabad,mobile,online data analytic,6.398273736128236,33.598571428571425
1468,A2468,Data Analytics Course,116.0,4250.0,216.66,10.0,9.0,0.078,1877.0,2024-11-14,Hyderabad,mobile,data anaytics training,7.663343487491923,24.073333333333334
1469,A2469,Data Analytics Course,192.0,4850.0,235.42,22.0,10.0,0.052,1124.0,2024-11-14,Hyderabad,desktop,analytics for data,3.774445671565713,23.541999999999998
1470,A2470,Data Analytics Course,118.0,3815.0,185.78,16.0,4.0,0.04897922998986829,1093.0,2024-11-14,Hyderabad,desktop,data analitics online,4.883302831305846,46.445
1471,A2471,Data Analytics Course,172.0,5741.0,198.44,14.0,4.0,0.023,1755.0,2024-11-14,Hyderabad,desktop,analytics for data,7.843983067929853,49.61
1472,A2472,Data Analytics Course,174.0,4272.0,240.77,16.0,7.0,0.041,1004.0,2024-11-14,Hyderabad,desktop,learn data analytics,3.169954728579142,34.395714285714284
1473,A2473,Data Analytics Course,175.0,4974.0,182.22,21.0,5.0,0.04897922998986829,1300.0,2024-11-14,Hyderabad,mobile,learn data analytics,6.134233344309076,36.444
1474,A2474,Data Analytics Course,138.95699356913184,3215.0,191.22,30.0,7.0,0.04897922998986829,1588.0,2024-11-23,Hyderabad,desktop,analytics for data,7.304570651605481,27.31714285714286
1475,A2475,Data Analytics Course,138.95699356913184,3723.0,201.32,21.0,8.0,0.04897922998986829,1505.0,2024-11-14,Hyderabad,tablet,data analytics course,6.47566063977747,25.165
1476,A2476,Data Analytics Course,103.0,4670.0,203.4,21.0,4.0,0.04897922998986829,1562.0,2024-11-14,Hyderabad,mobile,analytics for data,6.67944936086529,50.85
1477,A2477,Data Analytics Course,187.0,4474.0,182.47,10.0,6.519002375296912,0.04897922998986829,1768.0,2024-11-14,Hyderabad,tablet,online data analytic,8.689263988600866,27.99047914009838
1478,A2478,Data Analytics Course,138.95699356913184,3009.0,195.17,20.003918495297807,6.0,0.04897922998986829,1083.0,2024-11-23,Hyderabad,tablet,data analitics online,4.549008556642927,32.52833333333333
1479,A2479,Data Analytics Course,109.0,3933.0,189.73,11.0,4.0,0.04897922998986829,1700.0,2024-11-14,Hyderabad,desktop,data analitics online,7.9601011964370425,47.4325
1480,A2480,Data Analytics Course,118.0,4360.0,232.09,10.0,9.0,0.076,1252.0,2024-11-14,Hyderabad,desktop,data anaytics training,4.394459046059718,25.787777777777777
1481,A2481,Data Analytics Course,164.0,5120.0,185.69,10.0,5.0,0.031,1597.0,2024-11-14,Hyderabad,tablet,analytics for data,7.600355431094835,37.138
1482,A2482,Data Analytics Course,166.0,3887.0,192.0,24.0,9.0,0.054,1890.0,2024-11-13,Hyderabad,tablet,data analytics course,8.84375,21.333333333333332
1483,A2483,Data Analytics Course,88.0,3909.0,189.57,30.0,10.0,0.114,1750.0,2024-11-14,Hyderabad,desktop,data anaytics training,8.23141847338714,18.957
1484,A2484,Data Analytics Course,125.0,3017.0,232.51,14.0,7.0,0.04897922998986829,1510.0,2024-11-08,Hyderabad,tablet,data anaytics training,5.49434432927616,33.215714285714284
1485,A2485,Data Analytics Course,138.95699356913184,5127.0,206.95,26.0,5.0,0.04897922998986829,1902.0,2024-11-14,Hyderabad,desktop,online data analytic,8.190625755013288,41.39
1486,A2486,Data Analytics Course,151.0,3992.0,212.42,10.0,9.0,0.06,1890.0,2024-11-26,Hyderabad,tablet,learn data analytics,7.897467281800207,23.60222222222222
1487,A2487,Data Analytics Course,182.0,3554.0,181.74,18.0,4.0,0.022,1933.0,2024-11-14,Hyderabad,tablet,learn data analytics,9.636073511609991,45.435
1488,A2488,Data Analytics Course,84.0,4051.0,196.83,21.0,4.0,0.048,1094.0,2024-11-14,Hyderabad,mobile,online data analytic,4.5580958187268195,49.2075
1489,A2489,Data Analytics Course,127.0,3541.0,239.47,16.0,10.0,0.079,1474.0,2024-11-25,Hyderabad,tablet,data anaytics training,5.155259531465319,23.947
1490,A2490,Data Analytics Course,104.0,5878.0,228.79,21.0,3.0,0.05,1101.0,2024-11-14,Hyderabad,mobile,data analytics course,3.812273263691595,76.26333333333334
1491,A2491,Data Analytics Course,161.0,4611.0,228.34,26.0,7.0,0.043,1473.0,2024-11-14,Hyderabad,tablet,data analitics online,5.450906542874661,32.62
1492,A2492,Data Analytics Course,141.0,4764.0,187.72,28.0,4.0,0.028,1428.0,2024-11-16,Hyderabad,mobile,analytics for data,6.6070743660771365,46.93
1493,A2493,Data Analytics Course,186.0,4603.0,191.84,26.0,9.0,0.047,1918.0,2024-11-14,Hyderabad,desktop,learn data analytics,8.99791492910759,21.315555555555555
1494,A2494,Data Analytics Course,138.95699356913184,5003.0,195.4,15.0,7.0,0.04897922998986829,1273.0,2024-11-14,Hyderabad,desktop,data anaytics training,5.514841351074718,27.914285714285715
1495,A2495,Data Analytics Course,124.0,5212.0,190.83,13.0,6.0,0.048,1399.0,2024-11-07,Hyderabad,desktop,data analytics course,6.3311324215270135,31.805000000000003
1496,A2496,Data Analytics Course,97.0,5285.0,249.65,12.0,7.0,0.051,1411.0,2024-11-14,Hyderabad,desktop,data anaytics training,4.6519126777488475,35.66428571428572
1497,A2497,Data Analytics Course,111.0,3177.0,224.51,18.0,8.0,0.04897922998986829,1946.0,2024-11-25,Hyderabad,desktop,learn data analytics,7.6677653556634455,28.06375
1498,A2498,Data Analytics Course,93.0,5571.0,185.71,12.0,7.0,0.075,1630.0,2024-11-14,Hyderabad,tablet,online data analytic,7.777125625975984,26.53
1499,A2499,Data Analytics Course,92.0,3237.0,245.48,15.0,6.0,0.065,1505.0,2024-11-14,Hyderabad,desktop,data analitics online,5.130845690076585,40.913333333333334
1500,A2500,Data Analytics Course,138.0,5314.0,198.39,17.0,10.0,0.072,1250.0,2024-11-20,Hyderabad,desktop,online data analytic,5.300720802459803,19.839
1501,A2501,Data Analytics Course,129.0,4452.0,196.06,10.0,9.0,0.053,1069.0,2024-11-14,Hyderabad,tablet,learn data analytics,4.452412526777517,21.784444444444446
1502,A2502,Data Analytics Course,183.0,3920.0,235.79,20.0,7.0,0.038,1238.0,2024-11-17,Hyderabad,mobile,data anaytics training,4.250434708851096,33.684285714285714
1503,A2503,Data Analytics Course,154.0,4603.0,214.0,20.0,3.0,0.019,1709.0,2024-11-18,Hyderabad,tablet,data analytics course,6.985981308411215,71.33333333333333
1504,A2504,Data Analytics Course,95.0,4938.0,204.5,12.0,6.0,0.046,1494.0,2024-11-14,Hyderabad,tablet,data anaytics training,6.30562347188264,34.083333333333336
1505,A2505,Data Analytics Course,173.0,5291.0,215.57,23.0,8.0,0.04897922998986829,1557.0,2024-11-14,Hyderabad,mobile,data analitics online,6.222711880131744,26.94625
1506,A2506,Data Analytics Course,112.0,4072.0,211.56,17.0,10.0,0.089,1229.0,2024-11-14,Hyderabad,desktop,analytics for data,4.809226696918132,21.156
1507,A2507,Data Analytics Course,170.0,5953.0,186.11,25.0,8.0,0.04897922998986829,1080.0,2024-11-26,Hyderabad,mobile,data analitics online,4.803019719520713,23.26375
1508,A2508,Data Analytics Course,96.0,4523.280832678712,232.87,20.003918495297807,10.0,0.053,1162.0,2024-11-14,Hyderabad,mobile,learn data analytics,3.9899085326577057,23.287
1509,A2509,Data Analytics Course,113.0,3104.0,230.92,28.0,9.0,0.08,1422.0,2024-11-14,Hyderabad,tablet,data analytics course,5.157976788498181,25.657777777777778
1510,A2510,Data Analytics Course,145.0,4882.0,217.25,22.0,3.0,0.021,1814.0,2024-11-19,Hyderabad,mobile,analytics for data,7.349827387802072,72.41666666666667
1511,A2511,Data Analytics Course,83.0,3212.0,243.86,25.0,4.0,0.048,1612.0,2024-11-19,Hyderabad,mobile,data analytics course,5.6103502009349615,60.965
1512,A2512,Data Analytics Course,90.0,4973.0,181.04,23.0,5.0,0.056,1039.0,2024-11-14,Hyderabad,desktop,online data analytic,4.739063190455148,36.208
